BillID,BarName,Date,Time,ItemName,Price,Quantity,TipTotal,
B-34D8619109193CCD,BlackTail,11/6,17:48,Saint Arnold Fancy Lawnmower,0.0,1,0.0,
B-34D8619109193CCD,BlackTail,11/6,17:48,Breckenridge Vanilla Porter,28.5,2,68.4,
B-34D8619109193CCD,BlackTail,11/6,17:48,Avery Rumpkin,23.0,3,82.8,
B-34D8619109193CCD,BlackTail,11/6,17:48,Troegs Mad Elf,7.0,2,16.8,
B-34D8619109193CCD,BlackTail,11/6,17:48,black beans,15.0,2,36.0,
B-34D8619109193CCD,BlackTail,11/6,17:48,gouda,13.25,1,15.9,
B-34D8619109193CCD,BlackTail,11/6,17:48,basil,29.25,3,105.3,
B-B896BC5B9CB29FD9,BlackTail,3/10,00:59,Sam Adams Boston Lager,26.0,1,31.2,
B-B896BC5B9CB29FD9,BlackTail,3/10,00:59,Dale's Pale Ale,10.5,3,37.8,
B-B896BC5B9CB29FD9,BlackTail,3/10,00:59,Troegs Mad Elf,7.0,3,25.2,
B-B896BC5B9CB29FD9,BlackTail,3/10,00:59,Sauza Diablo,18.75,3,67.5,
B-B896BC5B9CB29FD9,BlackTail,3/10,00:59,Saint Arnold Fancy Lawnmower,0.0,2,0.0,
B-B896BC5B9CB29FD9,BlackTail,3/10,00:59,chai,26.99,1,32.39,
B-B896BC5B9CB29FD9,BlackTail,3/10,00:59,walnuts,21.75,2,52.2,
B-B896BC5B9CB29FD9,BlackTail,3/10,00:59,paprika,23.0,3,82.8,
B-183D3097815E2693,BlackTail,6/9,19:17,New Holland Dragon’s Milk,4.75,3,17.1,
B-183D3097815E2693,BlackTail,6/9,19:17,Westbrook Mexican Cake,29.25,3,105.3,
B-183D3097815E2693,BlackTail,6/9,19:17,Sauza Diablo,18.75,1,22.5,
B-183D3097815E2693,BlackTail,6/9,19:17,Breckenridge Vanilla Porter,28.5,1,34.2,
B-183D3097815E2693,BlackTail,6/9,19:17,caviar,19.75,2,47.4,
B-183D3097815E2693,BlackTail,6/9,19:17,brown sugar,24.5,1,29.4,
B-183D3097815E2693,BlackTail,6/9,19:17,grapes,2.5,3,9.0,
B-183D3097815E2693,BlackTail,6/9,19:17,adobo,10.25,1,12.3,
B-183D3097815E2693,BlackTail,6/9,19:17,tartar sauce,27.75,2,66.6,
B-9955987D6E7AEDB4,BlackTail,6/10,05:29,Troegs Mad Elf,7.0,3,25.2,
B-9955987D6E7AEDB4,BlackTail,6/10,05:29,Avery Rumpkin,23.0,3,82.8,
B-9955987D6E7AEDB4,BlackTail,6/10,05:29,New Holland Dragon’s Milk,4.75,1,5.7,
B-9955987D6E7AEDB4,BlackTail,6/10,05:29,radishes,20.5,3,73.8,
B-9955987D6E7AEDB4,BlackTail,6/10,05:29,Tabasco sauce,1.0,1,1.2,
B-9955987D6E7AEDB4,BlackTail,6/10,05:29,rice wine,26.25,3,94.5,
B-9955987D6E7AEDB4,BlackTail,6/10,05:29,olive oil,3.99,2,9.58,
B-3B5CCF85A539DDDF,BlackTail,2/11,20:58,Breckenridge Vanilla Porter,28.5,2,68.4,
B-3B5CCF85A539DDDF,BlackTail,2/11,20:58,Saint Arnold Fancy Lawnmower,0.0,3,0.0,
B-3B5CCF85A539DDDF,BlackTail,2/11,20:58,tarragon,19.0,2,45.6,
B-6906B644326B167A,BlackTail,10/10,17:04,Creamy Dark,28.25,2,67.8,
B-6906B644326B167A,BlackTail,10/10,17:04,Avery Uncle Jacob’s Stout,24.75,2,59.4,
B-6906B644326B167A,BlackTail,10/10,17:04,rabbits,6.25,1,7.5,
B-6906B644326B167A,BlackTail,10/10,17:04,lentils,29.5,3,106.2,
B-6906B644326B167A,BlackTail,10/10,17:04,shrimp,1.5,2,3.6,
B-6906B644326B167A,BlackTail,10/10,17:04,heavy cream,15.75,3,56.7,
B-6906B644326B167A,BlackTail,10/10,17:04,tomato juice,18.5,3,66.6,
B-7ED93F779655E8F7,BlackTail,1/16,08:38,New Holland Dragon’s Milk,4.75,1,5.7,
B-7ED93F779655E8F7,BlackTail,1/16,08:38,Breckenridge Vanilla Porter,28.5,1,34.2,
B-7ED93F779655E8F7,BlackTail,1/16,08:38,limes,26.75,1,32.1,
B-7ED93F779655E8F7,BlackTail,1/16,08:38,Worcestershire sauce,29.99,3,107.96,
B-7ED93F779655E8F7,BlackTail,1/16,08:38,grapes,25.0,3,90.0,
B-7ED93F779655E8F7,BlackTail,1/16,08:38,huckleberries,22.25,1,26.7,
B-CC99B5F606E82CEF,BlackTail,1/7,04:57,Foothills Brewing Sexual Chocolate,24.0,2,57.6,
B-CC99B5F606E82CEF,BlackTail,1/7,04:57,Dale's Pale Ale,10.5,3,37.8,
B-CC99B5F606E82CEF,BlackTail,1/7,04:57,Marsala,23.99,3,86.36,
B-CC99B5F606E82CEF,BlackTail,1/7,04:57,pumpkin seeds,25.75,1,30.9,
B-CC99B5F606E82CEF,BlackTail,1/7,04:57,soybeans,20.25,1,24.3,
B-CC99B5F606E82CEF,BlackTail,1/7,04:57,pea beans,19.25,3,69.3,
B-CC99B5F606E82CEF,BlackTail,1/7,04:57,ice cream,12.5,1,15.0,
B-0B971ACE6BEA6E8E,BlackTail,1/2,21:60,Creamy Dark,28.25,2,67.8,
B-0B971ACE6BEA6E8E,BlackTail,1/2,21:60,The Alchemist Focal Banger,13.0,1,15.6,
B-0B971ACE6BEA6E8E,BlackTail,1/2,21:60,Avery Rumpkin,23.0,3,82.8,
B-0B971ACE6BEA6E8E,BlackTail,1/2,21:60,Westbrook Mexican Cake,29.25,3,105.3,
B-0B971ACE6BEA6E8E,BlackTail,1/2,21:60,Avery Uncle Jacob’s Stout,24.75,1,29.7,
B-0B971ACE6BEA6E8E,BlackTail,1/2,21:60,Kahlua,12.25,3,44.1,
B-0B971ACE6BEA6E8E,BlackTail,1/2,21:60,mascarpone,21.75,3,78.3,
B-0B971ACE6BEA6E8E,BlackTail,1/2,21:60,mascarpone,10.0,2,24.0,
B-0B971ACE6BEA6E8E,BlackTail,1/2,21:60,cod,24.0,3,86.4,
B-89DA638D8E9FF908,BlackTail,9/25,05:04,Westbrook Mexican Cake,29.25,2,70.2,
B-89DA638D8E9FF908,BlackTail,9/25,05:04,Original Premium,11.25,2,27.0,
B-89DA638D8E9FF908,BlackTail,9/25,05:04,Breckenridge Vanilla Porter,28.5,1,34.2,
B-89DA638D8E9FF908,BlackTail,9/25,05:04,Sauza Diablo,18.75,3,67.5,
B-89DA638D8E9FF908,BlackTail,9/25,05:04,Troegs Mad Elf,7.0,3,25.2,
B-89DA638D8E9FF908,BlackTail,9/25,05:04,broth,12.5,2,30.0,
B-89DA638D8E9FF908,BlackTail,9/25,05:04,avocados,6.99,1,8.39,
B-89DA638D8E9FF908,BlackTail,9/25,05:04,watermelons,28.5,3,102.6,
B-89DA638D8E9FF908,BlackTail,9/25,05:04,cream cheese,3.25,3,11.7,
B-272D3B36C953896E,BlackTail,2/24,04:10,New Holland Dragon’s Milk,4.75,3,17.1,
B-272D3B36C953896E,BlackTail,2/24,04:10,Original Premium,11.25,1,13.5,
B-272D3B36C953896E,BlackTail,2/24,04:10,Dale's Pale Ale,10.5,3,37.8,
B-272D3B36C953896E,BlackTail,2/24,04:10,Creamy Dark,28.25,3,101.7,
B-272D3B36C953896E,BlackTail,2/24,04:10,strawberries,21.5,2,51.6,
B-272D3B36C953896E,BlackTail,2/24,04:10,grits,11.75,3,42.3,
B-272D3B36C953896E,BlackTail,2/24,04:10,skim milk,23.0,2,55.2,
B-272D3B36C953896E,BlackTail,2/24,04:10,hot sauce,0.25,3,0.9,
B-49D5B95E58F62528,BlackTail,4/24,21:54,Original Premium,11.25,3,40.5,
B-49D5B95E58F62528,BlackTail,4/24,21:54,Avery Rumpkin,23.0,3,82.8,
B-49D5B95E58F62528,BlackTail,4/24,21:54,peanut butter,1.25,2,3.0,
B-49D5B95E58F62528,BlackTail,4/24,21:54,coriander,13.99,2,33.58,
B-49D5B95E58F62528,BlackTail,4/24,21:54,mesclun greens,23.99,2,57.58,
B-49D5B95E58F62528,BlackTail,4/24,21:54,poultry seasoning,23.25,2,55.8,
B-EB542AE29711B26D,BlackTail,3/18,20:41,Dale's Pale Ale,10.5,1,12.6,
B-EB542AE29711B26D,BlackTail,3/18,20:41,The Alchemist Focal Banger,13.0,3,46.8,
B-EB542AE29711B26D,BlackTail,3/18,20:41,Foothills Brewing Sexual Chocolate,24.0,1,28.8,
B-EB542AE29711B26D,BlackTail,3/18,20:41,cabbage,15.99,2,38.38,
B-EB542AE29711B26D,BlackTail,3/18,20:41,summer squash,0.75,2,1.8,
B-EB542AE29711B26D,BlackTail,3/18,20:41,mint,29.25,2,70.2,
B-6224EC71C194A25D,BlackTail,1/8,17:12,Original Premium,11.25,2,27.0,
B-6224EC71C194A25D,BlackTail,1/8,17:12,Troegs Mad Elf,7.0,3,25.2,
B-6224EC71C194A25D,BlackTail,1/8,17:12,The Alchemist Focal Banger,13.0,2,31.2,
B-6224EC71C194A25D,BlackTail,1/8,17:12,Westbrook Mexican Cake,29.25,2,70.2,
B-6224EC71C194A25D,BlackTail,1/8,17:12,New Holland Dragon’s Milk,4.75,3,17.1,
B-6224EC71C194A25D,BlackTail,1/8,17:12,nectarines,7.0,1,8.4,
B-6224EC71C194A25D,BlackTail,1/8,17:12,jicama,4.0,2,9.6,
B-6224EC71C194A25D,BlackTail,1/8,17:12,raisins,11.0,2,26.4,
B-6224EC71C194A25D,BlackTail,1/8,17:12,thyme,26.5,3,95.4,
B-551713B5FAE10246,BlackTail,4/4,00:55,New Holland Dragon’s Milk,4.75,1,5.7,
B-551713B5FAE10246,BlackTail,4/4,00:55,Westbrook Mexican Cake,29.25,2,70.2,
B-551713B5FAE10246,BlackTail,4/4,00:55,Breckenridge Vanilla Porter,28.5,2,68.4,
B-551713B5FAE10246,BlackTail,4/4,00:55,spearmint,2.5,1,3.0,
B-551713B5FAE10246,BlackTail,4/4,00:55,spinach,17.99,1,21.59,
B-420CF167DA539C43,BlackTail,1/6,01:40,The Alchemist Focal Banger,13.0,1,15.6,
B-420CF167DA539C43,BlackTail,1/6,01:40,Foothills Brewing Sexual Chocolate,24.0,2,57.6,
B-420CF167DA539C43,BlackTail,1/6,01:40,Sauza Diablo,18.75,3,67.5,
B-420CF167DA539C43,BlackTail,1/6,01:40,summer squash,4.25,2,10.2,
B-420CF167DA539C43,BlackTail,1/6,01:40,cookies,4.25,1,5.1,
B-39672A09DD9B435C,BlackTail,12/1,22:28,Breckenridge Vanilla Porter,28.5,1,34.2,
B-39672A09DD9B435C,BlackTail,12/1,22:28,Avery Uncle Jacob’s Stout,24.75,3,89.1,
B-39672A09DD9B435C,BlackTail,12/1,22:28,Saint Arnold Fancy Lawnmower,0.0,3,0.0,
B-39672A09DD9B435C,BlackTail,12/1,22:28,feta cheese,22.75,2,54.6,
B-39672A09DD9B435C,BlackTail,12/1,22:28,turkeys,16.5,2,39.6,
B-608C5B4CCD3C72A1,BlackTail,2/6,19:21,Avery Uncle Jacob’s Stout,24.75,1,29.7,
B-608C5B4CCD3C72A1,BlackTail,2/6,19:21,Creamy Dark,28.25,2,67.8,
B-608C5B4CCD3C72A1,BlackTail,2/6,19:21,coconut oil,9.0,2,21.6,
B-608C5B4CCD3C72A1,BlackTail,2/6,19:21,bay leaves,1.99,2,4.78,
B-608C5B4CCD3C72A1,BlackTail,2/6,19:21,prosciutto,21.99,1,26.39,
B-7E864A3518B26948,BlackTail,1/20,04:30,Troegs Mad Elf,7.0,1,8.4,
B-7E864A3518B26948,BlackTail,1/20,04:30,Dale's Pale Ale,10.5,2,25.2,
B-7E864A3518B26948,BlackTail,1/20,04:30,soymilk,24.0,1,28.8,
B-7E864A3518B26948,BlackTail,1/20,04:30,peas,4.25,2,10.2,
B-7E864A3518B26948,BlackTail,1/20,04:30,garlic powder,21.99,2,52.78,
B-D8F5AEB18FC76585,BlackTail,11/29,06:00,Foothills Brewing Sexual Chocolate,24.0,1,28.8,
B-D8F5AEB18FC76585,BlackTail,11/29,06:00,Breckenridge Vanilla Porter,28.5,2,68.4,
B-D8F5AEB18FC76585,BlackTail,11/29,06:00,Troegs Mad Elf,7.0,2,16.8,
B-D8F5AEB18FC76585,BlackTail,11/29,06:00,yogurt,11.99,2,28.78,
B-D8F5AEB18FC76585,BlackTail,11/29,06:00,coca cola,6.75,2,16.2,
B-3B216C937FFA83DE,BlackTail,6/11,16:33,Breckenridge Vanilla Porter,28.5,3,102.6,
B-3B216C937FFA83DE,BlackTail,6/11,16:33,chili sauce,25.75,2,61.8,
B-68C76C00EEB40F27,BlackTail,3/17,04:11,Schlafly Pumpkin Ale,0.99,2,2.38,
B-68C76C00EEB40F27,BlackTail,3/17,04:11,Avery Uncle Jacob’s Stout,24.75,2,59.4,
B-68C76C00EEB40F27,BlackTail,3/17,04:11,wine,14.25,1,17.1,
B-C784B6AB4758900F,BlackTail,7/22,23:31,Foothills Brewing Sexual Chocolate,24.0,2,57.6,
B-C784B6AB4758900F,BlackTail,7/22,23:31,Westbrook Mexican Cake,29.25,3,105.3,
B-C784B6AB4758900F,BlackTail,7/22,23:31,The Alchemist Focal Banger,13.0,1,15.6,
B-C784B6AB4758900F,BlackTail,7/22,23:31,Sauza Diablo,18.75,3,67.5,
B-C784B6AB4758900F,BlackTail,7/22,23:31,flax seed,16.25,2,39.0,
B-C784B6AB4758900F,BlackTail,7/22,23:31,baguette,22.0,3,79.2,
B-C784B6AB4758900F,BlackTail,7/22,23:31,sage,11.0,3,39.6,
B-C784B6AB4758900F,BlackTail,7/22,23:31,spearmint,17.75,1,21.3,
B-C784B6AB4758900F,BlackTail,7/22,23:31,cream,2.5,3,9.0,
B-0FB856A2B078E1BD,BlackTail,12/3,23:48,Original Premium,11.25,1,13.5,
B-0FB856A2B078E1BD,BlackTail,12/3,23:48,Breckenridge Vanilla Porter,28.5,1,34.2,
B-0FB856A2B078E1BD,BlackTail,12/3,23:48,Foothills Brewing Sexual Chocolate,24.0,2,57.6,
B-0FB856A2B078E1BD,BlackTail,12/3,23:48,Saint Arnold Fancy Lawnmower,0.0,2,0.0,
B-0FB856A2B078E1BD,BlackTail,12/3,23:48,cloves,11.75,3,42.3,
B-0FB856A2B078E1BD,BlackTail,12/3,23:48,cooking wine,17.75,3,63.9,
B-0FB856A2B078E1BD,BlackTail,12/3,23:48,pears,17.99,1,21.59,
B-866C5CB4C9F0AD2E,BlackTail,2/13,05:55,The Alchemist Focal Banger,13.0,2,31.2,
B-866C5CB4C9F0AD2E,BlackTail,2/13,05:55,Troegs Mad Elf,7.0,3,25.2,
B-866C5CB4C9F0AD2E,BlackTail,2/13,05:55,Original Premium,11.25,3,40.5,
B-866C5CB4C9F0AD2E,BlackTail,2/13,05:55,brown sugar,28.75,1,34.5,
B-866C5CB4C9F0AD2E,BlackTail,2/13,05:55,bagels,7.0,3,25.2,
B-866C5CB4C9F0AD2E,BlackTail,2/13,05:55,chicken liver,8.75,2,21.0,
B-866C5CB4C9F0AD2E,BlackTail,2/13,05:55,melons,2.75,3,9.9,
B-866C5CB4C9F0AD2E,BlackTail,2/13,05:55,passion fruit,17.5,3,63.0,
B-025FAD2111007EC2,BlackTail,4/10,20:52,Dale's Pale Ale,10.5,2,25.2,
B-025FAD2111007EC2,BlackTail,4/10,20:52,Creamy Dark,28.25,3,101.7,
B-025FAD2111007EC2,BlackTail,4/10,20:52,New Holland Dragon’s Milk,4.75,3,17.1,
B-025FAD2111007EC2,BlackTail,4/10,20:52,Westbrook Mexican Cake,29.25,2,70.2,
B-025FAD2111007EC2,BlackTail,4/10,20:52,Sauza Diablo,18.75,2,45.0,
B-025FAD2111007EC2,BlackTail,4/10,20:52,cumin,13.99,1,16.79,
B-025FAD2111007EC2,BlackTail,4/10,20:52,pancetta,23.25,3,83.7,
B-025FAD2111007EC2,BlackTail,4/10,20:52,chicken,8.0,3,28.8,
B-BE25C07032D96EB9,BlackTail,3/20,18:50,Troegs Mad Elf,7.0,2,16.8,
B-BE25C07032D96EB9,BlackTail,3/20,18:50,New Holland Dragon’s Milk,4.75,3,17.1,
B-BE25C07032D96EB9,BlackTail,3/20,18:50,Avery Uncle Jacob’s Stout,24.75,2,59.4,
B-BE25C07032D96EB9,BlackTail,3/20,18:50,Dale's Pale Ale,10.5,1,12.6,
B-BE25C07032D96EB9,BlackTail,3/20,18:50,Sauza Diablo,18.75,1,22.5,
B-BE25C07032D96EB9,BlackTail,3/20,18:50,baking soda,25.75,1,30.9,
B-BE25C07032D96EB9,BlackTail,3/20,18:50,cream cheese,18.5,1,22.2,
B-BE25C07032D96EB9,BlackTail,3/20,18:50,sparkling water,10.25,1,12.3,
B-BE25C07032D96EB9,BlackTail,3/20,18:50,celery,29.0,1,34.8,
B-BE25C07032D96EB9,BlackTail,3/20,18:50,rice paper,21.5,3,77.4,
B-C3891D0B6F4CC0EB,BlackTail,8/8,17:59,Breckenridge Vanilla Porter,28.5,3,102.6,
B-C3891D0B6F4CC0EB,BlackTail,8/8,17:59,green onions,3.25,2,7.8,
B-C3891D0B6F4CC0EB,BlackTail,8/8,17:59,lima beans,16.0,3,57.6,
B-C3891D0B6F4CC0EB,BlackTail,8/8,17:59,raisins,0.75,2,1.8,
B-C3891D0B6F4CC0EB,BlackTail,8/8,17:59,mustard,24.99,2,59.98,
B-C3891D0B6F4CC0EB,BlackTail,8/8,17:59,alfredo sauce,28.99,2,69.58,
B-451B1762573BFD9A,BlackTail,11/7,07:00,Avery Uncle Jacob’s Stout,24.75,3,89.1,
B-451B1762573BFD9A,BlackTail,11/7,07:00,Dale's Pale Ale,10.5,2,25.2,
B-451B1762573BFD9A,BlackTail,11/7,07:00,Sam Adams Boston Lager,26.0,1,31.2,
B-451B1762573BFD9A,BlackTail,11/7,07:00,Creamy Dark,28.25,3,101.7,
B-451B1762573BFD9A,BlackTail,11/7,07:00,Avery Rumpkin,23.0,2,55.2,
B-451B1762573BFD9A,BlackTail,11/7,07:00,Goji berry,17.25,3,62.1,
B-451B1762573BFD9A,BlackTail,11/7,07:00,black olives,0.75,2,1.8,
B-451B1762573BFD9A,BlackTail,11/7,07:00,mascarpone,17.75,2,42.6,
B-451B1762573BFD9A,BlackTail,11/7,07:00,ricotta cheese,9.0,2,21.6,
B-922946E2C399393B,BlackTail,12/16,00:15,The Alchemist Focal Banger,13.0,3,46.8,
B-922946E2C399393B,BlackTail,12/16,00:15,dill,1.99,3,7.16,
B-922946E2C399393B,BlackTail,12/16,00:15,brussels sprouts,8.99,3,32.36,
B-922946E2C399393B,BlackTail,12/16,00:15,cocoa powder,12.0,2,28.8,
B-43177BB1E4AE8AFC,BlackTail,1/23,24:03,Sauza Diablo,18.75,1,22.5,
B-43177BB1E4AE8AFC,BlackTail,1/23,24:03,Avery Uncle Jacob’s Stout,24.75,2,59.4,
B-43177BB1E4AE8AFC,BlackTail,1/23,24:03,Westbrook Mexican Cake,29.25,2,70.2,
B-43177BB1E4AE8AFC,BlackTail,1/23,24:03,New Holland Dragon’s Milk,4.75,1,5.7,
B-43177BB1E4AE8AFC,BlackTail,1/23,24:03,lentils,14.75,3,53.1,
B-43177BB1E4AE8AFC,BlackTail,1/23,24:03,dates,21.5,2,51.6,
B-43177BB1E4AE8AFC,BlackTail,1/23,24:03,vanilla bean,5.5,2,13.2,
B-43177BB1E4AE8AFC,BlackTail,1/23,24:03,tofu,1.0,2,2.4,
B-43177BB1E4AE8AFC,BlackTail,1/23,24:03,pears,23.75,2,57.0,
B-879F6D698AF73629,BlackTail,10/9,00:37,Breckenridge Vanilla Porter,28.5,2,68.4,
B-879F6D698AF73629,BlackTail,10/9,00:37,pistachios,6.75,2,16.2,
B-879F6D698AF73629,BlackTail,10/9,00:37,monkfish,1.25,2,3.0,
B-879F6D698AF73629,BlackTail,10/9,00:37,orange peels,0.0,3,0.0,
B-793E0CEB8DC944C7,BlackTail,4/1,17:30,Creamy Dark,28.25,1,33.9,
B-793E0CEB8DC944C7,BlackTail,4/1,17:30,Schlafly Pumpkin Ale,0.99,1,1.19,
B-793E0CEB8DC944C7,BlackTail,4/1,17:30,Troegs Mad Elf,7.0,2,16.8,
B-793E0CEB8DC944C7,BlackTail,4/1,17:30,New Holland Dragon’s Milk,4.75,2,11.4,
B-793E0CEB8DC944C7,BlackTail,4/1,17:30,prunes,24.25,2,58.2,
B-793E0CEB8DC944C7,BlackTail,4/1,17:30,gorgonzola,24.25,1,29.1,
B-793E0CEB8DC944C7,BlackTail,4/1,17:30,won ton skins,4.25,1,5.1,
B-793E0CEB8DC944C7,BlackTail,4/1,17:30,kale,16.25,2,39.0,
B-691C775BF179893C,BlackTail,6/8,17:19,Westbrook Mexican Cake,29.25,3,105.3,
B-691C775BF179893C,BlackTail,6/8,17:19,cactus,15.75,1,18.9,
B-57BD0CCFBA3DBA59,BlackTail,3/23,01:09,Avery Uncle Jacob’s Stout,24.75,3,89.1,
B-57BD0CCFBA3DBA59,BlackTail,3/23,01:09,Sam Adams Boston Lager,26.0,2,62.4,
B-57BD0CCFBA3DBA59,BlackTail,3/23,01:09,Foothills Brewing Sexual Chocolate,24.0,1,28.8,
B-57BD0CCFBA3DBA59,BlackTail,3/23,01:09,Avery Rumpkin,23.0,1,27.6,
B-57BD0CCFBA3DBA59,BlackTail,3/23,01:09,sherry,3.5,2,8.4,
B-57BD0CCFBA3DBA59,BlackTail,3/23,01:09,garlic,26.5,3,95.4,
B-57BD0CCFBA3DBA59,BlackTail,3/23,01:09,apricots,2.99,3,10.76,
B-57BD0CCFBA3DBA59,BlackTail,3/23,01:09,cucumbers,8.75,2,21.0,
B-1E21452A4999F4E1,BlackTail,10/7,20:57,Sauza Diablo,18.75,1,22.5,
B-1E21452A4999F4E1,BlackTail,10/7,20:57,Saint Arnold Fancy Lawnmower,0.0,1,0.0,
B-1E21452A4999F4E1,BlackTail,10/7,20:57,Sam Adams Boston Lager,26.0,3,93.6,
B-1E21452A4999F4E1,BlackTail,10/7,20:57,The Alchemist Focal Banger,13.0,2,31.2,
B-1E21452A4999F4E1,BlackTail,10/7,20:57,Avery Uncle Jacob’s Stout,24.75,1,29.7,
B-1E21452A4999F4E1,BlackTail,10/7,20:57,octopus,21.25,3,76.5,
B-1E21452A4999F4E1,BlackTail,10/7,20:57,tuna,22.5,3,81.0,
B-1E21452A4999F4E1,BlackTail,10/7,20:57,focaccia,19.0,2,45.6,
B-1E21452A4999F4E1,BlackTail,10/7,20:57,bay leaves,29.75,1,35.7,
B-08866DEFCFB01BEB,BlackTail,6/11,02:25,The Alchemist Focal Banger,13.0,1,15.6,
B-08866DEFCFB01BEB,BlackTail,6/11,02:25,Original Premium,11.25,3,40.5,
B-08866DEFCFB01BEB,BlackTail,6/11,02:25,Schlafly Pumpkin Ale,0.99,3,3.56,
B-08866DEFCFB01BEB,BlackTail,6/11,02:25,New Holland Dragon’s Milk,4.75,1,5.7,
B-08866DEFCFB01BEB,BlackTail,6/11,02:25,salt,29.75,2,71.4,
B-08866DEFCFB01BEB,BlackTail,6/11,02:25,milk,4.75,2,11.4,
B-3B72936F22C40DE5,BlackTail,10/24,23:14,Avery Rumpkin,23.0,1,27.6,
B-3B72936F22C40DE5,BlackTail,10/24,23:14,Original Premium,11.25,3,40.5,
B-3B72936F22C40DE5,BlackTail,10/24,23:14,Creamy Dark,28.25,1,33.9,
B-3B72936F22C40DE5,BlackTail,10/24,23:14,Foothills Brewing Sexual Chocolate,24.0,2,57.6,
B-3B72936F22C40DE5,BlackTail,10/24,23:14,eggplants,0.75,1,0.9,
B-3B72936F22C40DE5,BlackTail,10/24,23:14,plantains,8.0,3,28.8,
B-DAA496CAB8259908,BlackTail,4/5,16:47,Saint Arnold Fancy Lawnmower,0.0,3,0.0,
B-DAA496CAB8259908,BlackTail,4/5,16:47,Foothills Brewing Sexual Chocolate,24.0,2,57.6,
B-DAA496CAB8259908,BlackTail,4/5,16:47,Breckenridge Vanilla Porter,28.5,2,68.4,
B-DAA496CAB8259908,BlackTail,4/5,16:47,Creamy Dark,28.25,1,33.9,
B-DAA496CAB8259908,BlackTail,4/5,16:47,Sam Adams Boston Lager,26.0,1,31.2,
B-DAA496CAB8259908,BlackTail,4/5,16:47,milk,4.75,2,11.4,
B-DAA496CAB8259908,BlackTail,4/5,16:47,soybeans,20.25,3,72.9,
B-DAA496CAB8259908,BlackTail,4/5,16:47,butter,16.5,1,19.8,
B-DAA496CAB8259908,BlackTail,4/5,16:47,borscht,12.25,3,44.1,
B-DAA496CAB8259908,BlackTail,4/5,16:47,brown rice,10.99,2,26.38,
B-971B8C4438FAED6F,BlackTail,3/23,00:48,Westbrook Mexican Cake,29.25,3,105.3,
B-971B8C4438FAED6F,BlackTail,3/23,00:48,water,0.75,1,0.9,
B-B12976C73C7030BC,BlackTail,5/19,22:48,The Alchemist Focal Banger,13.0,2,31.2,
B-B12976C73C7030BC,BlackTail,5/19,22:48,Sam Adams Boston Lager,26.0,2,62.4,
B-B12976C73C7030BC,BlackTail,5/19,22:48,vanilla milkshake,2.25,3,8.1,
B-B12976C73C7030BC,BlackTail,5/19,22:48,sweet peppers,21.5,2,51.6,
B-B12976C73C7030BC,BlackTail,5/19,22:48,squid,7.99,3,28.76,
B-CE83DB7E68A7754D,BlackTail,8/18,19:35,Schlafly Pumpkin Ale,0.99,1,1.19,
B-CE83DB7E68A7754D,BlackTail,8/18,19:35,Original Premium,11.25,3,40.5,
B-CE83DB7E68A7754D,BlackTail,8/18,19:35,Sam Adams Boston Lager,26.0,1,31.2,
B-CE83DB7E68A7754D,BlackTail,8/18,19:35,Saint Arnold Fancy Lawnmower,0.0,2,0.0,
B-CE83DB7E68A7754D,BlackTail,8/18,19:35,Sauza Diablo,18.75,2,45.0,
B-CE83DB7E68A7754D,BlackTail,8/18,19:35,snapper,12.5,2,30.0,
B-CE83DB7E68A7754D,BlackTail,8/18,19:35,tomato juice,18.99,2,45.58,
B-CE83DB7E68A7754D,BlackTail,8/18,19:35,beets,21.5,2,51.6,
B-62DD893FE4702EB5,BlackTail,3/20,17:49,Foothills Brewing Sexual Chocolate,24.0,3,86.4,
B-62DD893FE4702EB5,BlackTail,3/20,17:49,The Alchemist Focal Banger,13.0,3,46.8,
B-62DD893FE4702EB5,BlackTail,3/20,17:49,Saint Arnold Fancy Lawnmower,0.0,3,0.0,
B-62DD893FE4702EB5,BlackTail,3/20,17:49,Avery Uncle Jacob’s Stout,24.75,1,29.7,
B-62DD893FE4702EB5,BlackTail,3/20,17:49,date sugar,19.99,3,71.96,
B-62DD893FE4702EB5,BlackTail,3/20,17:49,curry leaves,5.99,2,14.38,
B-62DD893FE4702EB5,BlackTail,3/20,17:49,apricots,26.25,3,94.5,
B-62DD893FE4702EB5,BlackTail,3/20,17:49,tartar sauce,29.0,1,34.8,
B-766DCCA5616665AA,BlackTail,12/17,08:48,Troegs Mad Elf,7.0,2,16.8,
B-766DCCA5616665AA,BlackTail,12/17,08:48,curry paste,6.25,1,7.5,
B-766DCCA5616665AA,BlackTail,12/17,08:48,sage,11.0,3,39.6,
B-766DCCA5616665AA,BlackTail,12/17,08:48,coconut milk,2.0,2,4.8,
B-766DCCA5616665AA,BlackTail,12/17,08:48,tomatoes,19.0,1,22.8,
B-CE8039FF7485049D,BlackTail,2/9,08:00,Saint Arnold Fancy Lawnmower,0.0,1,0.0,
B-CE8039FF7485049D,BlackTail,2/9,08:00,Sauza Diablo,18.75,3,67.5,
B-CE8039FF7485049D,BlackTail,2/9,08:00,New Holland Dragon’s Milk,4.75,2,11.4,
B-CE8039FF7485049D,BlackTail,2/9,08:00,snap peas,28.99,2,69.58,
B-CE8039FF7485049D,BlackTail,2/9,08:00,borscht,3.0,2,7.2,
